init,     2026-04-23 11:48:26.671955
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=54, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     54
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, -5.405536,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  4322, 221724, -3.852984,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.117, term collision
train,    4323, 221762, 84.761768,   38, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.570, speed 27.424, term success
train_t,  4323, 221762, 84.761768,   38, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.570, speed 27.424, term success
train,    4324, 221882, 148.999777,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.794, speed 24.280, term success
train_t,  4324, 221882, 148.999777,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.794, speed 24.280, term success
train,    4325, 221950, 31.405237,   68, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.204, speed 22.531, term collision
train_t,  4325, 221950, 31.405237,   68, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.204, speed 22.531, term collision
train,    4326, 221999, 84.111737,   49, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.642, speed 28.159, term success
train_t,  4326, 221999, 84.111737,   49, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.642, speed 28.159, term success
train,    4327, 222078, 66.401690,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.561, speed 26.219, term success
train_t,  4327, 222078, 66.401690,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.561, speed 26.219, term success
train,    4328, 222187, 94.611423,  109, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.462, speed 25.628, term success
train_t,  4328, 222187, 94.611423,  109, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.462, speed 25.628, term success
train,    4329, 222251, 92.256597,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.869, speed 22.300, term success
train_t,  4329, 222251, 92.256597,   64, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.869, speed 22.300, term success
train,    4330, 222362, 194.107846,  111, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.962, speed 25.471, term success
train_t,  4330, 222362, 194.107846,  111, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.962, speed 25.471, term success
train,    4331, 222431, 104.565755,   69, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 27.386, term collision
train_t,  4331, 222431, 104.565755,   69, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 27.386, term collision
train,    4332, 222518, 183.844395,   87, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.756, speed 24.113, term success
train_t,  4332, 222518, 183.844395,   87, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.756, speed 24.113, term success
train,    4333, 222577, 118.551098,   59, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.411, speed 28.699, term success
train_t,  4333, 222577, 118.551098,   59, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.411, speed 28.699, term success
train,    4334, 222653, 142.520108,   76, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.505, term success
train_t,  4334, 222653, 142.520108,   76, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.505, term success
train,    4335, 222744, 115.056989,   91, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 28.744, term success
train_t,  4335, 222744, 115.056989,   91, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 28.744, term success
train,    4336, 222818, 225.000000,   74, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 24.334, term success
train_t,  4336, 222818, 225.000000,   74, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 24.334, term success
train,    4337, 222884, 143.601970,   66, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.273, term success
train_t,  4337, 222884, 143.601970,   66, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 23.273, term success
train,    4338, 222886, -24.776530,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.039, speed 27.852, term collision
train_t,  4338, 222886, -24.776530,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.039, speed 27.852, term collision
train,    4339, 222889, 12.687664,    3, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 24.998, term collision
train_t,  4339, 222889, 12.687664,    3, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 24.998, term collision
train,    4340, 222891, -20.683737,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.203, speed 23.619, term collision
train_t,  4340, 222891, -20.683737,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.203, speed 23.619, term collision
train,    4341, 222988, 152.305703,   97, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.906, speed 26.521, term success
train_t,  4341, 222988, 152.305703,   97, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.906, speed 26.521, term success
train,    4342, 223062, 167.540271,   74, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.086, term success
train_t,  4342, 223062, 167.540271,   74, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.086, term success
train,    4343, 223105, 0.098313,   43, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.530, speed 24.365, term collision
train_t,  4343, 223105, 0.098313,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.530, speed 24.365, term collision
train,    4344, 223160, 201.321113,   55, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 28.373, term success
train_t,  4344, 223160, 201.321113,   55, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 28.373, term success
train,    4345, 223225, -6.950695,   65, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.266, speed 26.029, term collision
train_t,  4345, 223225, -6.950695,   65, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.266, speed 26.029, term collision
train,    4346, 223265, 225.000000,   40, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.952, term success
train_t,  4346, 223265, 225.000000,   40, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.952, term success
train,    4347, 223322, 63.466889,   57, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.512, speed 27.351, term collision
train_t,  4347, 223322, 63.466889,   57, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.512, speed 27.351, term collision
train,    4348, 223406, 107.972699,   84, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.989, term success
train_t,  4348, 223406, 107.972699,   84, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.989, term success
train,    4349, 223455, 37.307834,   49, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 23.967, term collision
train_t,  4349, 223455, 37.307834,   49, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.516, speed 23.967, term collision
train,    4350, 223493, 40.990881,   38, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.242, speed 20.219, term collision
train_t,  4350, 223493, 40.990881,   38, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.242, speed 20.219, term collision
update,   4350,   87, 223493, 1.539129, -0.000000
train,    4351, 223496, -25.319769,    3, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.426, term collision
train_t,  4351, 223496, -25.319769,    3, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.426, term collision
train,    4352, 223571, 68.636726,   75, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.866, speed 25.049, term success
train_t,  4352, 223571, 68.636726,   75, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.866, speed 25.049, term success
train,    4353, 223668, 44.715489,   97, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.473, speed 24.350, term success
train_t,  4353, 223668, 44.715489,   97, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.473, speed 24.350, term success
train,    4354, 223702, 107.983958,   34, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.515, speed 28.093, term success
train_t,  4354, 223702, 107.983958,   34, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.515, speed 28.093, term success
train,    4355, 223785, 83.139353,   83, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.475, speed 23.778, term collision
train_t,  4355, 223785, 83.139353,   83, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.475, speed 23.778, term collision
train,    4356, 223848, -15.000000,   63, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.342, speed 24.216, term success
train_t,  4356, 223848, -15.000000,   63, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.342, speed 24.216, term success
train,    4357, 223910, 120.439672,   62, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.850, speed 24.633, term success
train_t,  4357, 223910, 120.439672,   62, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.850, speed 24.633, term success
train,    4358, 223967, 103.224090,   57, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.612, speed 26.532, term collision
train_t,  4358, 223967, 103.224090,   57, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.612, speed 26.532, term collision
train,    4359, 224050, 164.694250,   83, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.994, speed 25.284, term success
train_t,  4359, 224050, 164.694250,   83, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.994, speed 25.284, term success
train,    4360, 224089, 124.634299,   39, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.621, speed 28.459, term success
train_t,  4360, 224089, 124.634299,   39, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.621, speed 28.459, term success
train,    4361, 224146, 124.081812,   57, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.721, term success
train_t,  4361, 224146, 124.081812,   57, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.721, term success
train,    4362, 224223, 62.415394,   77, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.622, speed 24.177, term collision
train_t,  4362, 224223, 62.415394,   77, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.622, speed 24.177, term collision
train,    4363, 224323, 60.344694,  100, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.721, speed 25.962, term success
train_t,  4363, 224323, 60.344694,  100, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.721, speed 25.962, term success
train,    4364, 224325, -0.530813,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.513, term collision
train_t,  4364, 224325, -0.530813,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.513, term collision
train,    4365, 224404, 120.398667,   79, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.705, term collision
train_t,  4365, 224404, 120.398667,   79, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 23.705, term collision
train,    4366, 224469, -4.378495,   65, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.344, speed 24.226, term collision
train_t,  4366, 224469, -4.378495,   65, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.344, speed 24.226, term collision
train,    4367, 224523, -7.064822,   54, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.315, speed 24.959, term collision
train_t,  4367, 224523, -7.064822,   54, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.315, speed 24.959, term collision
train,    4368, 224595, 147.634957,   72, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.979, speed 24.924, term success
train_t,  4368, 224595, 147.634957,   72, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.979, speed 24.924, term success
train,    4369, 224715, 167.698017,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train_t,  4369, 224715, 167.698017,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train,    4370, 224823, 149.021014,  108, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.846, term success
train_t,  4370, 224823, 149.021014,  108, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.846, term success
train,    4371, 224879, 154.980956,   56, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.680, speed 25.580, term success
train_t,  4371, 224879, 154.980956,   56, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.680, speed 25.580, term success
train,    4372, 224967, 101.207590,   88, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.439, speed 26.117, term collision
train_t,  4372, 224967, 101.207590,   88, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.439, speed 26.117, term collision
train,    4373, 225000, 183.372789,   33, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.554, speed 24.507, term success
train_t,  4373, 225000, 183.372789,   33, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.554, speed 24.507, term success
train,    4374, 225090, 171.980916,   90, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.674, speed 25.673, term success
train_t,  4374, 225090, 171.980916,   90, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.674, speed 25.673, term success
train,    4375, 225210, 158.836971,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.799, speed 27.745, term success
train_t,  4375, 225210, 158.836971,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.799, speed 27.745, term success
train,    4376, 225283, 48.573157,   73, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 25.382, term success
train_t,  4376, 225283, 48.573157,   73, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 25.382, term success
train,    4377, 225318, -39.259845,   35, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.107, speed 25.441, term collision
train_t,  4377, 225318, -39.259845,   35, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.107, speed 25.441, term collision
train,    4378, 225330, 15.616779,   12, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.285, speed 27.173, term collision
train_t,  4378, 225330, 15.616779,   12, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.285, speed 27.173, term collision
train,    4379, 225404, 14.205734,   74, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 23.085, term collision
train_t,  4379, 225404, 14.205734,   74, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 23.085, term collision
train,    4380, 225489, 114.890438,   85, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.962, speed 25.004, term success
train_t,  4380, 225489, 114.890438,   85, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.962, speed 25.004, term success
train,    4381, 225609, -15.000000,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.427, speed 24.561, term success
train_t,  4381, 225609, -15.000000,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.427, speed 24.561, term success
train,    4382, 225663, 2.031751,   54, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.547, speed 23.808, term collision
train_t,  4382, 225663, 2.031751,   54, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.547, speed 23.808, term collision
train,    4383, 225767, 150.302376,  104, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.779, speed 26.162, term success
train_t,  4383, 225767, 150.302376,  104, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.779, speed 26.162, term success
train,    4384, 225838, 88.935588,   71, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.476, speed 25.356, term collision
train_t,  4384, 225838, 88.935588,   71, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.476, speed 25.356, term collision
train,    4385, 225934, 131.193443,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.770, speed 25.654, term collision
train_t,  4385, 225934, 131.193443,   96, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.770, speed 25.654, term collision
train,    4386, 226030, 97.706279,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.013, term collision
train_t,  4386, 226030, 97.706279,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 26.013, term collision
