init,     2026-04-23 11:48:26.766157
note,     ILLUSTRATIVE DEMO LOG - ours dense, slightly better than baseline dense demo; not experimental data
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=55, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     55
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, 52.907861,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.563, term collision
train,    2966, 141912, 20.131154,   14, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.215, speed 25.905, term collision
train_t,  2966, 141912, 20.131154,   14, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.215, speed 25.905, term collision
train,    2967, 141978, 145.000000,   66, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.721, speed 28.300, term collision
train_t,  2967, 141978, 145.000000,   66, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.721, speed 28.300, term collision
train,    2968, 142044, 52.492400,   66, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.710, term collision
train_t,  2968, 142044, 52.492400,   66, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.193, speed 26.710, term collision
train,    2969, 142081, 63.773620,   37, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.354, speed 24.395, term collision
train_t,  2969, 142081, 63.773620,   37, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.354, speed 24.395, term collision
train,    2970, 142167, 53.151507,   86, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.621, speed 20.228, term collision
train_t,  2970, 142167, 53.151507,   86, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.621, speed 20.228, term collision
train,    2971, 142177, 6.082733,   10, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.069, speed 22.618, term collision
train_t,  2971, 142177, 6.082733,   10, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.069, speed 22.618, term collision
train,    2972, 142215, 21.569224,   38, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.218, speed 23.913, term collision
train_t,  2972, 142215, 21.569224,   38, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.218, speed 23.913, term collision
train,    2973, 142277, 166.452598,   62, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.656, speed 25.894, term success
train_t,  2973, 142277, 166.452598,   62, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.656, speed 25.894, term success
train,    2974, 142307, 9.165771,   30, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.194, speed 26.587, term collision
train_t,  2974, 142307, 9.165771,   30, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.194, speed 26.587, term collision
train,    2975, 142339, 74.920263,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.281, speed 25.987, term success
train_t,  2975, 142339, 74.920263,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.281, speed 25.987, term success
train,    2976, 142371, 145.692404,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 24.696, term success
train_t,  2976, 142371, 145.692404,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 24.696, term success
train,    2977, 142491, 221.496478,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.961, term success
train_t,  2977, 142491, 221.496478,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.961, term success
train,    2978, 142556, 102.399044,   65, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.755, speed 26.684, term success
train_t,  2978, 142556, 102.399044,   65, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.755, speed 26.684, term success
train,    2979, 142558, -10.002103,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.431, term collision
train_t,  2979, 142558, -10.002103,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.431, term collision
train,    2980, 142636, 217.397897,   78, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 23.357, term success
train_t,  2980, 142636, 217.397897,   78, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.780, speed 23.357, term success
train,    2981, 142698, 96.385932,   62, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.422, speed 26.114, term success
train_t,  2981, 142698, 96.385932,   62, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.422, speed 26.114, term success
train,    2982, 142735, 155.815894,   37, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 28.100, term success
train_t,  2982, 142735, 155.815894,   37, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.537, speed 28.100, term success
train,    2983, 142762, 2.826032,   27, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.442, speed 23.872, term collision
train_t,  2983, 142762, 2.826032,   27, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.442, speed 23.872, term collision
train,    2984, 142867, 225.000000,  105, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.932, speed 28.800, term success
train_t,  2984, 142867, 225.000000,  105, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.932, speed 28.800, term success
train,    2985, 142913, 20.585768,   46, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.986, speed 23.675, term success
train_t,  2985, 142913, 20.585768,   46, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.986, speed 23.675, term success
train,    2986, 142915, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.041, term collision
train_t,  2986, 142915, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.041, term collision
train,    2987, 142958, 134.766305,   43, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.417, speed 24.971, term collision
train_t,  2987, 142958, 134.766305,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.417, speed 24.971, term collision
train,    2988, 142960, -1.148173,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.951, term collision
train_t,  2988, 142960, -1.148173,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.951, term collision
train,    2989, 143017, 98.094395,   57, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.538, speed 24.966, term collision
train_t,  2989, 143017, 98.094395,   57, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.538, speed 24.966, term collision
train,    2990, 143033, 41.055780,   16, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.410, speed 22.560, term collision
train_t,  2990, 143033, 41.055780,   16, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.410, speed 22.560, term collision
train,    2991, 143127, 172.081501,   94, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.889, speed 25.415, term success
train_t,  2991, 143127, 172.081501,   94, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.889, speed 25.415, term success
train,    2992, 143129, 18.605869,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.717, term collision
train_t,  2992, 143129, 18.605869,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.717, term collision
train,    2993, 143225, 136.952309,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.946, speed 25.861, term success
train_t,  2993, 143225, 136.952309,   96, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.946, speed 25.861, term success
train,    2994, 143345, 142.204631,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.593, speed 21.489, term success
train_t,  2994, 143345, 142.204631,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.593, speed 21.489, term success
train,    2995, 143404, 70.695906,   59, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.285, speed 28.800, term success
train_t,  2995, 143404, 70.695906,   59, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.285, speed 28.800, term success
train,    2996, 143453, 59.363014,   49, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.439, speed 22.607, term success
train_t,  2996, 143453, 59.363014,   49, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.439, speed 22.607, term success
train,    2997, 143573, 110.651313,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 25.603, term success
train_t,  2997, 143573, 110.651313,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 25.603, term success
train,    2998, 143638, 123.170214,   65, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.459, speed 26.402, term success
train_t,  2998, 143638, 123.170214,   65, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.459, speed 26.402, term success
train,    2999, 143752, 148.445795,  114, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.696, speed 23.211, term success
train_t,  2999, 143752, 148.445795,  114, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.696, speed 23.211, term success
train,    3000, 143796, 47.852978,   44, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.391, speed 22.328, term collision
train_t,  3000, 143796, 47.852978,   44, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.391, speed 22.328, term collision
update,   3000,   60, 143796, 59.281104, -0.000000
val,      3000, 100.589102, 0.3264,  32.8163,   0.1717, 0.5629,  23.8086, timeout 0.0000, progress 0.4295, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:7/20|success:13/20
val_t,    3000, 143796, 100.589102, 0.3264,  32.8163,   0.1717, 0.5629,  23.8086, timeout 0.0000, progress 0.4295, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:7/20|success:13/20
train,    3001, 143892, 79.233401,   96, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.698, speed 26.554, term collision
train_t,  3001, 143892, 79.233401,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.698, speed 26.554, term collision
train,    3002, 143958, 103.315189,   66, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.598, speed 23.600, term success
train_t,  3002, 143958, 103.315189,   66, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.598, speed 23.600, term success
train,    3003, 143976, 81.096463,   18, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.397, speed 24.595, term collision
train_t,  3003, 143976, 81.096463,   18, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.397, speed 24.595, term collision
train,    3004, 144060, 136.582641,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.559, speed 25.864, term success
train_t,  3004, 144060, 136.582641,   84, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.559, speed 25.864, term success
train,    3005, 144100, 97.903260,   40, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.500, speed 24.778, term success
train_t,  3005, 144100, 97.903260,   40, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.500, speed 24.778, term success
train,    3006, 144220, 134.879941,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 24.999, term success
train_t,  3006, 144220, 134.879941,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 24.999, term success
train,    3007, 144329, 176.827514,  109, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.618, speed 25.588, term success
train_t,  3007, 144329, 176.827514,  109, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.618, speed 25.588, term success
train,    3008, 144449, 44.833934,  120, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.383, speed 26.445, term success
train_t,  3008, 144449, 44.833934,  120, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.383, speed 26.445, term success
train,    3009, 144501, 145.000000,   52, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.537, speed 21.598, term collision
train_t,  3009, 144501, 145.000000,   52, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.537, speed 21.598, term collision
train,    3010, 144577, 225.000000,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 26.570, term success
train_t,  3010, 144577, 225.000000,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 26.570, term success
train,    3011, 144692, 107.425679,  115, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.044, term success
train_t,  3011, 144692, 107.425679,  115, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.044, term success
train,    3012, 144751, 174.092449,   59, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.559, speed 25.154, term success
train_t,  3012, 144751, 174.092449,   59, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.559, speed 25.154, term success
train,    3013, 144799, -45.000000,   48, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 21.712, term collision
train_t,  3013, 144799, -45.000000,   48, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.489, speed 21.712, term collision
train,    3014, 144864, 38.514240,   65, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.167, term collision
train_t,  3014, 144864, 38.514240,   65, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.167, term collision
train,    3015, 144898, -13.311517,   34, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.317, speed 24.628, term collision
train_t,  3015, 144898, -13.311517,   34, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.317, speed 24.628, term collision
train,    3016, 145018, 130.581135,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.534, speed 23.631, term success
train_t,  3016, 145018, 130.581135,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.534, speed 23.631, term success
train,    3017, 145082, 88.911484,   64, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.887, speed 21.824, term success
train_t,  3017, 145082, 88.911484,   64, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.887, speed 21.824, term success
train,    3018, 145172, 132.052841,   90, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.089, term success
train_t,  3018, 145172, 132.052841,   90, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.089, term success
train,    3019, 145292, 136.477913,  120, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.465, term success
train_t,  3019, 145292, 136.477913,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.465, term success
train,    3020, 145412, 225.000000,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.053, term success
train_t,  3020, 145412, 225.000000,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.053, term success
train,    3021, 145453, -10.708928,   41, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.243, speed 24.779, term collision
train_t,  3021, 145453, -10.708928,   41, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.243, speed 24.779, term collision
train,    3022, 145549, 194.970535,   96, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 24.338, term success
train_t,  3022, 145549, 194.970535,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 24.338, term success
train,    3023, 145561, -45.000000,   12, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.548, term collision
train_t,  3023, 145561, -45.000000,   12, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 25.548, term collision
train,    3024, 145583, 24.146637,   22, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.199, speed 23.056, term collision
train_t,  3024, 145583, 24.146637,   22, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.199, speed 23.056, term collision
train,    3025, 145627, 225.000000,   44, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.670, speed 26.592, term success
train_t,  3025, 145627, 225.000000,   44, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.670, speed 26.592, term success
train,    3026, 145727, 218.906905,  100, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.744, speed 23.216, term success
train_t,  3026, 145727, 218.906905,  100, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.744, speed 23.216, term success
train,    3027, 145738, 44.171932,   11, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train_t,  3027, 145738, 44.171932,   11, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 28.300, term collision
train,    3028, 145819, 106.272838,   81, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.549, speed 25.868, term success
train_t,  3028, 145819, 106.272838,   81, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.549, speed 25.868, term success
