init,     2026-04-23 11:48:26.783522
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=52, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     52
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 8, -40.654683,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.965, term collision
train_t,  3912, 195213, -45.000000,   21, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.163, speed 26.068, term collision
train,    3913, 195245, 100.066805,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.482, speed 27.811, term success
train_t,  3913, 195245, 100.066805,   32, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.482, speed 27.811, term success
train,    3914, 195306, -45.000000,   61, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.444, speed 21.069, term collision
train_t,  3914, 195306, -45.000000,   61, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.444, speed 21.069, term collision
train,    3915, 195308, -9.208180,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.188, speed 27.640, term collision
train_t,  3915, 195308, -9.208180,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.188, speed 27.640, term collision
train,    3916, 195368, 33.870964,   60, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.483, speed 22.765, term collision
train_t,  3916, 195368, 33.870964,   60, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.483, speed 22.765, term collision
train,    3917, 195402, 219.435887,   34, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.839, speed 25.715, term success
train_t,  3917, 195402, 219.435887,   34, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.839, speed 25.715, term success
train,    3918, 195478, 194.297512,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.370, term success
train_t,  3918, 195478, 194.297512,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.370, term success
train,    3919, 195553, 102.974677,   75, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.921, speed 26.590, term success
train_t,  3919, 195553, 102.974677,   75, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.921, speed 26.590, term success
train,    3920, 195620, 45.736568,   67, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.538, speed 22.617, term collision
train_t,  3920, 195620, 45.736568,   67, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.538, speed 22.617, term collision
train,    3921, 195693, 160.703272,   73, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.512, term success
train_t,  3921, 195693, 160.703272,   73, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.512, term success
train,    3922, 195739, 177.442679,   46, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train_t,  3922, 195739, 177.442679,   46, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.800, term success
train,    3923, 195845, 139.230957,  106, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.984, speed 24.092, term success
train_t,  3923, 195845, 139.230957,  106, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.984, speed 24.092, term success
train,    3924, 195941, 92.292962,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.006, term collision
train_t,  3924, 195941, 92.292962,   96, 1.00,   16, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 27.006, term collision
train,    3925, 196001, 152.751284,   60, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 25.987, term success
train_t,  3925, 196001, 152.751284,   60, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.635, speed 25.987, term success
train,    3926, 196040, 57.266646,   39, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.715, speed 26.434, term collision
train_t,  3926, 196040, 57.266646,   39, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.715, speed 26.434, term collision
train,    3927, 196072, 48.038956,   32, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.514, speed 26.539, term collision
train_t,  3927, 196072, 48.038956,   32, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.514, speed 26.539, term collision
train,    3928, 196153, 80.780514,   81, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.806, speed 24.602, term success
train_t,  3928, 196153, 80.780514,   81, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.806, speed 24.602, term success
train,    3929, 196185, 114.352550,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 26.445, term success
train_t,  3929, 196185, 114.352550,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 26.445, term success
train,    3930, 196249, 118.360996,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.404, term success
train_t,  3930, 196249, 118.360996,   64, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.404, term success
train,    3931, 196322, 136.610475,   73, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.631, speed 28.800, term success
train_t,  3931, 196322, 136.610475,   73, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.631, speed 28.800, term success
train,    3932, 196324, 87.338151,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.176, speed 27.629, term collision
train_t,  3932, 196324, 87.338151,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.176, speed 27.629, term collision
train,    3933, 196326, -22.077473,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.353, term collision
train_t,  3933, 196326, -22.077473,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.353, term collision
train,    3934, 196394, 110.667282,   68, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.605, speed 28.427, term success
train_t,  3934, 196394, 110.667282,   68, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.605, speed 28.427, term success
train,    3935, 196512, 49.722650,  118, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.631, speed 24.826, term success
train_t,  3935, 196512, 49.722650,  118, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.631, speed 24.826, term success
train,    3936, 196557, -45.000000,   45, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.374, speed 26.576, term collision
train_t,  3936, 196557, -45.000000,   45, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.374, speed 26.576, term collision
train,    3937, 196607, 107.907120,   50, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.318, speed 25.336, term collision
train_t,  3937, 196607, 107.907120,   50, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.318, speed 25.336, term collision
train,    3938, 196727, 97.876441,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.561, speed 28.800, term success
train_t,  3938, 196727, 97.876441,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.561, speed 28.800, term success
train,    3939, 196813, 157.446045,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 26.427, term success
train_t,  3939, 196813, 157.446045,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 26.427, term success
train,    3940, 196845, 112.185466,   32, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.975, speed 25.776, term success
train_t,  3940, 196845, 112.185466,   32, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.975, speed 25.776, term success
train,    3941, 196847, -12.804920,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.828, term collision
train_t,  3941, 196847, -12.804920,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 23.828, term collision
train,    3942, 196879, 97.968402,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.084, term success
train_t,  3942, 196879, 97.968402,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.084, term success
train,    3943, 196969, 200.440487,   90, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.471, speed 28.265, term success
train_t,  3943, 196969, 200.440487,   90, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.471, speed 28.265, term success
train,    3944, 197039, 107.499135,   70, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.644, speed 26.488, term success
train_t,  3944, 197039, 107.499135,   70, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.644, speed 26.488, term success
train,    3945, 197099, 193.168572,   60, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.673, speed 25.125, term success
train_t,  3945, 197099, 193.168572,   60, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.673, speed 25.125, term success
train,    3946, 197131, 183.194320,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.758, speed 22.627, term success
train_t,  3946, 197131, 183.194320,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.758, speed 22.627, term success
train,    3947, 197163, 137.205157,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.955, speed 25.783, term success
train_t,  3947, 197163, 137.205157,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.955, speed 25.783, term success
train,    3948, 197244, 118.929577,   81, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.564, speed 26.177, term success
train_t,  3948, 197244, 118.929577,   81, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.564, speed 26.177, term success
train,    3949, 197301, 77.795187,   57, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.514, speed 26.939, term collision
train_t,  3949, 197301, 77.795187,   57, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.514, speed 26.939, term collision
train,    3950, 197349, 136.527066,   48, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.956, speed 27.024, term success
train_t,  3950, 197349, 136.527066,   48, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.956, speed 27.024, term success
update,   3950,   79, 197349, 71.775662, -0.000000
train,    3951, 197395, 164.601302,   46, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.919, speed 28.800, term success
train_t,  3951, 197395, 164.601302,   46, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.919, speed 28.800, term success
train,    3952, 197427, 96.842281,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.273, speed 27.518, term success
train_t,  3952, 197427, 96.842281,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.273, speed 27.518, term success
train,    3953, 197470, 21.222685,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.434, speed 23.389, term collision
train_t,  3953, 197470, 21.222685,   43, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.434, speed 23.389, term collision
train,    3954, 197513, 91.136258,   43, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.904, speed 25.763, term success
train_t,  3954, 197513, 91.136258,   43, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.904, speed 25.763, term success
train,    3955, 197567, 130.863351,   54, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 24.752, term success
train_t,  3955, 197567, 130.863351,   54, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 24.752, term success
train,    3956, 197687, 160.703741,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 28.326, term success
train_t,  3956, 197687, 160.703741,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 28.326, term success
train,    3957, 197751, 12.429109,   64, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.736, speed 27.263, term collision
train_t,  3957, 197751, 12.429109,   64, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.736, speed 27.263, term collision
train,    3958, 197812, 58.576389,   61, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.490, speed 24.774, term success
train_t,  3958, 197812, 58.576389,   61, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.490, speed 24.774, term success
train,    3959, 197853, 184.420732,   41, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.429, term success
train_t,  3959, 197853, 184.420732,   41, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.429, term success
train,    3960, 197885, 62.424443,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.605, speed 25.185, term success
train_t,  3960, 197885, 62.424443,   32, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.605, speed 25.185, term success
train,    3961, 197961, 225.000000,   76, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.917, speed 28.800, term success
train_t,  3961, 197961, 225.000000,   76, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.917, speed 28.800, term success
train,    3962, 198046, 81.847178,   85, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.596, speed 26.704, term collision
train_t,  3962, 198046, 81.847178,   85, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.596, speed 26.704, term collision
train,    3963, 198135, 21.330959,   89, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.480, speed 26.617, term success
train_t,  3963, 198135, 21.330959,   89, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.480, speed 26.617, term success
train,    3964, 198236, 170.492671,  101, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.500, term success
train_t,  3964, 198236, 170.492671,  101, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.500, term success
train,    3965, 198311, 58.976219,   75, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.636, speed 24.945, term collision
train_t,  3965, 198311, 58.976219,   75, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.636, speed 24.945, term collision
train,    3966, 198380, 56.571721,   69, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 28.226, term success
train_t,  3966, 198380, 56.571721,   69, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.350, speed 28.226, term success
train,    3967, 198439, 81.643633,   59, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.630, speed 26.567, term collision
train_t,  3967, 198439, 81.643633,   59, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.630, speed 26.567, term collision
train,    3968, 198501, 225.000000,   62, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.903, speed 26.988, term success
train_t,  3968, 198501, 225.000000,   62, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.903, speed 26.988, term success
train,    3969, 198559, 147.782959,   58, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.928, speed 27.208, term success
train_t,  3969, 198559, 147.782959,   58, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.928, speed 27.208, term success
train,    3970, 198636, 28.817120,   77, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.848, speed 24.289, term success
train_t,  3970, 198636, 28.817120,   77, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.848, speed 24.289, term success
train,    3971, 198743, 121.802488,  107, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.770, speed 24.219, term success
train_t,  3971, 198743, 121.802488,  107, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.770, speed 24.219, term success
train,    3972, 198753, -43.057341,   10, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.277, term collision
train_t,  3972, 198753, -43.057341,   10, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.277, term collision
train,    3973, 198820, 165.187185,   67, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.986, term success
train_t,  3973, 198820, 165.187185,   67, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 22.986, term success
train,    3974, 198853, 155.727046,   33, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.879, speed 26.415, term success
train_t,  3974, 198853, 155.727046,   33, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.879, speed 26.415, term success
train,    3975, 198896, 65.457130,   43, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 28.300, term collision
train_t,  3975, 198896, 65.457130,   43, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.275, speed 28.300, term collision
train,    3976, 198929, 133.566683,   33, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.741, speed 25.709, term success
train_t,  3976, 198929, 133.566683,   33, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.741, speed 25.709, term success
train,    3977, 199004, 70.398512,   75, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.643, speed 23.373, term collision
